ID,label
0,3
1,0
2,0
3,1
4,0
5,0
6,0
7,1
8,3
9,0
10,0
11,2
12,0
13,0
14,0
15,3
16,3
17,3
18,3
19,2
20,4
21,2
22,0
23,0
24,3
25,0
26,0
27,2
28,0
29,4
30,3
31,0
32,0
33,2
34,0
35,0
36,0
37,0
38,0
39,1
40,1
41,0
42,0
43,1
44,0
45,0
46,1
47,0
48,0
49,2
50,1
51,1
52,1
53,1
54,1
55,0
56,0
57,2
58,0
59,4
60,3
61,2
62,2
63,0
64,0
65,0
66,0
67,0
68,1
69,1
70,2
71,0
72,0
73,0
74,3
75,1
76,0
77,0
78,2
79,1
80,0
81,0
82,0
83,1
84,2
85,0
86,0
87,2
88,0
89,1
90,3
91,0
92,0
93,0
94,0
95,2
96,2
97,3
98,3
99,3
100,0
101,1
102,3
103,0
104,2
105,1
106,4
107,3
108,0
109,0
110,3
111,0
112,3
113,3
114,0
115,3
116,3
117,2
118,0
119,3
120,0
121,0
122,3
123,0
124,0
125,1
126,1
127,1
128,0
129,0
130,0
131,0
132,2
133,1
134,3
135,1
136,1
137,0
138,3
139,0
140,2
141,1
142,0
143,3
144,0
145,2
146,0
147,0
148,2
149,3
150,1
151,0
152,0
153,1
154,3
155,2
156,0
157,0
158,2
159,0
160,3
161,0
162,0
163,0
164,3
165,0
166,3
167,0
168,3
169,0
170,0
171,0
172,1
173,2
174,0
175,2
176,1
177,1
178,0
179,4
180,0
181,0
182,0
183,1
